dept,insee,cp,nom,priorite
"26","26215","26470",La Motte-Chalancon,"7"
"31","31523","31260",Salies-du-Salat,"5"
"34","34061","34490",Causses-et-Veyran,"7"
"91","91330","91510",Lardy,"2"
"34","34208","34230",Popian,"6"
"34","34262","34725",Saint-Guiraud,"4"
"34","34066","34270",Cazevieille,"6"
"34","34076","34800",Ceyras,"4"
"7","7068","7270",Colombier-le-Jeune,"7"
"34","34105","34480",Fouzilhon,"7"
"77","77155","77400",Dampmart,"2"
"41","41136","41500",Mer,"5"
"69","69227","69850",Saint-Martin-en-Haut,"3"
"69","69283","69780",Mions,"1"
"69","69131","69510",Messimy,"2"
"38","38041","38160",Bessins,"7"
"45","45155","45500",Gien,"2"
"69","69044","69260",CharbonniÃ¨res-les-Bains,"1"
"77","77513","77124",Villenoy,"2"
"34","34036","34700",Le Bosc,"4"
"38","38436","38760",Saint-Paul-de-Varces,"2"
"76","76452","76710",Montville,"2"
"34","34165","34560",Montbazin,"2"
"34","34143","34140",Loupian,"4"
"69","69028","69126",Brindas,"2"
"69","69244","69160",Tassin-la-Demi-Lune,"1"
"45","45327","45470",TraÃƒÂ®nou,"4"
"38","38279","38220",Notre-Dame-de-MÃ©sage,"1"
"28","28279","28210",Nogent-le-Roi,"3"
"34","34267","34150",Saint-Jean-de-Fos,"6"
"34","34316","34700",Usclas-du-Bosc,"7"
"34","34204","34230",Plaissan,"4"
"81","81231","81240",Rouairoux,"7"
"29","29146","29140",Melgven,"3"
"34","34248","34270",Sainte-Croix-de-Quintillargues,"6"
"34","34265","34160",Saint-Jean-de-Cornies,"4"
"49","49076","49140",La Chapelle-Saint-Laud,"7"
"34","34321","34130",Valergues,"2"
"34","34178","34490",Murviel-lÃ¨s-BÃ©ziers,"2"
"34","34147","34480",Magalas,"6"
"28","28229","28300",Mainvilliers,"2"
"41","41269","41100",VendÃ´me,"2"
"38","38218","38260",Marcilloles,"5"
"28","28070","28300",Champhol,"4"
"38","38496","38150",Sonnay,"5"
"77","77485","77123",Le VaudouÃ©,"5"
"7","7066","7210",ChomÃ©rac,"7"
"41","41053","41170",Choue,"7"
"34","34174","34190",MoulÃ¨s-et-Baucels,"7"
"38","38017","38150",Assieu,"3"
"38","38037","38270",Bellegarde-Poussieu,"7"
"34","34308","34600",Taussac-la-BilliÃ¨re,"7"
"34","34235","34610",Rosis,"6"
"41","41010","41100",AzÃ©,"7"
"38","38536","38150",Vernioz,"4"
"37","37163","37530",Nazelles-NÃ©gron,"2"
"34","34219","34390",PrÃ©mian,"7"
"81","81031","81260",Le Bez,"7"
"34","34180","34800",NÃ©bian,"6"
"38","38157","38780",Estrablin,"2"
"34","34187","34390",Olargues,"7"
"34","34160","34390",Mons,"7"
"34","34138","34800",Lieuran-CabriÃ¨res,"7"
"34","34137","34800",Liausson,"6"
"34","34335","34600",Villemagne-l'ArgentiÃ¨re,"7"
"34","34193","34360",Pardailhan,"6"
"38","38277","38450",Notre-Dame-de-Commiers,"1"
"38","38131","38138",Les CÃ´tes-d'Arey,"3"
"34","34250","34390",Saint-Etienne-d'Albagnan,"7"
"26","26336","26400",Saou,"7"
"34","34334","34390",Vieussan,"7"
"38","38288","38780",Oytier-Saint-Oblas,"7"
"34","34328","34230",VendÃ©mian,"5"
"34","34239","34725",Saint-AndrÃ©-de-Sangonis,"2"
"31","31168","31420",Eoux,"7"
"34","34188","34700",Olmet-et-Villecun,"7"
"7","7272","7200",Saint-Maurice-d'ArdÃ¨che,"7"
"11","11382","11400",Souilhanels,"7"
"11","11138","11400",Fendeille,"7"
"29","29272","29140",Saint-Yvi,"3"
"30","30188","30360",Ners,"7"
"28","28220","28600",Luisant,"2"
"31","31092","31440",Burgalays,"7"
"7","7177","7300",Plats,"7"
"78","78647","78930",Vert,"2"
"7","7330","7150",Vallon-Pont-d'Arc,"3"
"41","41220","41220",Saint-Laurent-Nouan,"3"
"69","69089","69340",Francheville,"1"
"28","28209","28300",LÃ¨ves,"2"
"41","41295","41350",Vineuil,"3"
"41","41035","41330",Champigny-en-Beauce,"7"
"28","28110","28630",Le Coudray,"2"
"38","38335","38270",Revel-Tourdan,"7"
"34","34221","34150",PuÃ©chabon,"6"
"41","41143","41170",Mondoubleau,"4"
"38","38270","38140",La Murette,"4"
"84","84108","84210",Saint-Didier,"3"
"41","41124","41100",Marcilly-en-Beauce,"7"
"34","34287","34725",Saint-Saturnin-de-Lucian,"7"
"34","34173","34150",Montpeyroux,"5"
"38","38147","38730",Doissin,"6"
"34","34261","34150",Saint-Guilhem-le-DÃ©sert,"7"
"34","34238","34190",Saint-AndrÃ©-de-BuÃ¨ges,"6"
"34","34286","34700",Saint-Privat,"7"
"34","34249","34160",Saint-DrÃ©zÃ©ry,"1"
"34","34282","34570",Saint-Paul-et-Valmalle,"3"
"34","34274","34380",Saint-Martin-de-Londres,"2"
"34","34152","34380",Mas-de-Londres,"6"
"34","34263","34160",Saint-Hilaire-de-Beauvoir,"6"
"34","34290","34730",Saint-Vincent-de-Barbeyrargues,"4"
"34","34266","34270",Saint-Jean-de-Cuculles,"5"
"34","34288","34400",Saint-SÃ©riÃ¨s,"4"
"84","84116","84110",Saint-Romain-en-Viennois,"7"
"29","29216","29700",Pluguffan,"2"
"28","28061","28160",Brou,"3"
"38","38563","38500",Voiron,"2"
"30","30287","30200",Saint-Michel-d'Euzet,"7"
"34","34217","34730",Prades-le-Lez,"1"
"41","41078","41360",Epuisay,"6"
"41","41189","41150",Rilly-sur-Loire,"7"
"29","29169","29180",Plogonnec,"4"
"41","41149","41800",Montoire-sur-le-Loir,"3"
"41","41226","41100",Saint-Ouen,"2"
"41","41060","41170",Cormenon,"7"
"89","89099","89400",Cheny,"7"
"85","85051","85110",Chantonnay,"3"
"91","91207","91520",Egly,"2"
"38","38427","38590",Saint-Michel-de-Saint-Geoirs,"7"
"84","84137","84110",Vaison-la-Romaine,"2"
"18","18109","18250",Henrichemont,"4"
"29","29051","29500",ErguÃ©-GabÃ©ric,"2"
"38","38275","38470",Serre-Nerpol,"7"
"29","29049","29370",Elliant,"3"
"77","77111","77700",Chessy,"2"
"38","38278","38470",Notre-Dame-de-l'Osier,"7"
"38","38566","38210",Vourey,"4"
"41","41106","41600",Lamotte-Beuvron,"2"
"30","30319","30700",Serviers-et-Labaume,"7"
"30","30019","30250",Aubais,"2"
"18","18047","18380",La Chapelle-d'Angillon,"6"
"30","30092","30330",Connaux,"5"
"91","91045","91610",Ballancourt-sur-Essonne,"2"
"38","38033","38470",Beaulieu,"7"
"38","38416","38160",Saint-Marcellin,"2"
"91","91115","91680",BruyÃ¨res-le-ChÃ¢tel,"2"
"30","30205","30330",Pougnadoresse,"7"
"38","38561","38980",Viriville,"6"
"77","77037","77590",Bois-le-Roi,"2"
"69","69202","69110",Sainte-Foy-lÃ¨s-Lyon,"1"
"60","60636","60150",Thourotte,"5"
"22","22262","22800",Quintin,"4"
"22","22258","22120",Quessoy,"3"
"63","63003","63600",Ambert,"3"
"77","77061","77130",Cannes-Ecluse,"3"
"28","28196","28120",Illiers-Combray,"3"
"34","34314","34270",Le Triadou,"5"
"38","38205","38250",Lans-en-Vercors,"4"
"89","89257","89400",Migennes,"4"
"4","4245","4130",Volx,"3"
"91","91649","91710",Vert-le-Petit,"2"
"22","22360","22950",TrÃ©gueux,"3"
"22","22215","22440",Ploufragan,"4"
"4","4049","4160",ChÃ¢teau-Arnoux-Saint-Auban,"3"
"22","22172","22130",PlancoÃ«t,"2"
"69","69117","69380",Lissieu,"1"
"30","30031","30330",La Bastide-d'Engras,"6"
"91","91085","91790",Boissy-sous-Saint-Yon,"2"
"57","57348","57990",Ippling,"7"
"89","89068","89800",Chablis,"6"
"30","30020","30620",Aubord,"3"
"30","30057","30210",CabriÃ¨res,"3"
"91","91579","91770",Saint-Vrain,"2"
"22","22171","22940",Plaintel,"3"
"30","30145","30210",LÃ©denon,"5"
"91","91226","91580",EtrÃ©chy,"2"
"18","18079","18300",CrÃ©zancy-en-Sancerre,"7"
"91","91315","91760",Itteville,"2"
"30","30085","30210",Collias,"3"
"69","69269","69510",Yzeron,"6"
"69","69121","69380",Lozanne,"2"
"69","69069","69290",Craponne,"1"
"30","30241","30190",Saint-Chaptes,"3"
"30","30235","30210",Saint-Bonnet-du-Gard,"6"
"30","30110","30700",Flaux,"7"
"69","69176","69510",Soucieu-en-Jarrest,"2"
"30","30115","30580",FontarÃ¨ches,"7"
"16","16292","16700",Ruffec,"2"
"30","30125","30128",Garons,"2"
"30","30083","30920",Codognan,"4"
"34","34201","34360",Pierrerue,"7"
"30","30245","30870",Saint-CÃ´me-et-MaruÃ©jols,"5"
"30","30279","30330",Saint-Laurent-la-VernÃ¨de,"6"
"30","30034","30127",Bellegarde,"2"
"30","30260","30210",Saint-Hilaire-d'Ozilhan,"6"
"34","34213","34560",Poussan,"2"
"28","28298","28130",Pierres,"3"
"10","10349","10180",Saint-LyÃ©,"7"
"34","34258","34480",Saint-GeniÃ¨s-de-Fontedit,"5"
"4","4019","4400",Barcelonnette,"5"
"30","30302","30290",Saint-Victor-la-Coste,"6"
"53","53084","53400",Craon,"6"
"4","4242","4180",Villeneuve,"3"
"95","95480","95620",Parmain,"2"
"22","22048","22130",Corseul,"6"
"34","34333","34110",Vic-la-Gardiole,"2"
"30","30199","30120",Pommiers,"7"
"30","30222","30200",La Roque-sur-CÃ¨ze,"7"
"34","34279","34490",Saint-Nazaire-de-Ladarez,"7"
"30","30176","30120",Montdardier,"7"
"34","34284","34220",Saint-Pons-de-ThomiÃ¨res,"7"
"34","34291","34390",Saint-Vincent-d'Olargues,"7"
"78","78361","78200",Mantes-la-Jolie,"2"
"34","34271","34390",Saint-Julien,"7"
"34","34234","34320",Roquessels,"7"
"24","24222","24130",La Force,"7"
"30","30024","30120",Aulas,"6"
"34","34292","34800",Salasc,"6"
"34","34241","34230",Saint-Bauzille-de-la-Sylve,"4"
"34","34254","34725",Saint-FÃ©lix-de-Lodez,"3"
"2","2636","2240",Regny,"7"
"60","60143","60240",Chaumont-en-Vexin,"4"
"2","2029","2490",Attilly,"7"
"30","30186","30114",Nages-et-Solorgues,"5"
"4","4112","4100",Manosque,"2"
"5","5061","5000",Gap,"2"
"34","34306","34700",Soumont,"7"
"2","2119","2210",BrÃ©cy,"7"
"63","63040","63160",Billom,"6"
"30","30004","30670",Aigues-Vives,"2"
"16","16366","16130",Segonzac,"6"
"2","2328","2650",Fossoy,"7"
"5","5070","5300",Laragne-MontÃ©glin,"5"
"30","30257","30320",Saint-Gervasy,"3"
"30","30286","30700",Saint-Maximin,"4"
"7","7306","7120",Sampzon,"7"
"2","2598","2200",Pernant,"7"
"30","30353","30770",Vissec,"7"
"31","31174","31160",Estadens,"7"
"30","30067","30700",La Capelle-et-MasmolÃ¨ne,"6"
"30","30166","30840",Meynes,"6"
"58","58079","58500",Clamecy,"4"
"42","42029","42510",BussiÃ¨res,"6"
"30","30033","30640",Beauvoisin,"2"
"30","30043","30114",BoissiÃ¨res,"7"
"30","30151","30580",Lussan,"7"
"30","30185","30121",Mus,"3"
"30","30014","30700",Arpaillargues-et-Aureillac,"3"
"30","30179","30490",Montfrin,"3"
"30","30328","30390",ThÃ©ziers,"7"
"30","30225","30200",Sabran,"5"
"30","30059","30740",Le Cailar,"7"
"30","30001","30700",Aigaliers,"6"
"30","30326","30126",Tavel,"4"
"30","30337","30700",Vallabrix,"7"
"30","30028","30200",Bagnols-sur-CÃ¨ze,"2"
"30","30076","30330",Cavillargues,"7"
"41","41293","41100",Villiersfaux,"7"
"30","30343","30630",Verfeuil,"7"
"34","34268","34700",Saint-Jean-de-la-BlaquiÃ¨re,"6"
"34","34283","34520",Saint-Pierre-de-la-Fage,"7"
"30","30278","30126",Saint-Laurent-des-Arbres,"3"
"30","30119","30170",Fressac,"7"
"34","34264","34380",Saint-Jean-de-BuÃ¨ges,"6"
"30","30239","30110",Sainte-CÃ©cile-d'Andorge,"7"
"30","30143","30760",Laval-Saint-Roman,"7"
"34","34185","34380",Notre-Dame-de-Londres,"6"
"95","95306","95220",Herblay-sur-Seine,"2"
"91","91359","91720",Maisse,"2"
"38","38296","38490",Le Passage,"7"
"30","30242","30760",Saint-Christol-de-RodiÃ¨res,"7"
"30","30304","30760",Salazac,"7"
"34","34276","34270",Saint-Mathieu-de-TrÃ©viers,"2"
"30","30170","30120",MoliÃ¨res-Cavaillac,"6"
"78","78528","78270",Rolleboise,"2"
"34","34164","34160",Montaud,"3"
"3","3114","3340",La FertÃ©-Hauterive,"7"
"34","34244","34670",Saint-BrÃ¨s,"1"
"22","22220","22110",PlouguernÃ©vel,"7"
"11","11284","11400",Peyrens,"7"
"30","30282","30330",Saint-Marcel-de-Careiret,"6"
"41","41287","41100",Villerable,"7"
"29","29174","29720",PlonÃ©our-Lanvern,"3"
"22","22250","22260",Pontrieux,"7"
"34","34087","34660",Cournonsec,"1"
"64","64417","64800",Nay,"3"
"22","22013","22390",Bourbriac,"7"
"11","11148","11700",Fontcouverte,"7"
"22","22161","22200",Pabu,"7"
"41","41024","41270",Boursay,"7"
"30","30016","30120",Arre,"7"
"41","41131","41100",MazangÃ©,"5"
"30","30040","30770",Blandas,"7"
"41","41259","41100",ThorÃ©-la-Rochette,"6"
"18","18172","18200",Orval,"6"
"22","22070","22200",Guingamp,"2"
"30","30234","30350",Saint-BÃ©nÃ©zet,"7"
"30","30288","30200",Saint-Nazaire,"6"
"77","77243","77400",Lagny-sur-Marne,"2"
"31","31011","31160",Arbas,"7"
"30","30051","30110",Branoux-les-Taillades,"7"
"30","30025","30770",Aumessas,"7"
"30","30062","30420",Calvisson,"2"
"30","30136","30250",Junas,"5"
"18","18087","18130",Dun-sur-Auron,"4"
"69","69092","69400",GleizÃ©,"2"
"2","2012","2200",Ambrief,"7"
"10","10333","10120",Saint-AndrÃ©-les-Vergers,"3"
"19","19276","19140",Uzerche,"5"
"10","10265","10420",Les NoÃ«s-prÃ¨s-Troyes,"7"
"77","77315","77450",Montry,"2"
"77","77470","77220",Tournan-en-Brie,"2"
"95","95488","95220",Pierrelaye,"2"
"63","63192","63680",La Tour-d'Auvergne,"7"
"77","77183","77260",La FertÃ©-sous-Jouarre,"2"
"53","53147","53100",Mayenne,"2"
"31","31140","31160",Chein-Dessus,"7"
"31","31012","31160",Arbon,"7"
"30","30038","30120",Bez-et-Esparon,"6"
"43","43185","43250",Sainte-Florine,"7"
"30","30021","30190",Aubussargues,"6"
"30","30277","30200",Saint-Laurent-de-Carnols,"7"
"61","61181","61230",GacÃ©,"7"
"30","30113","30580",Fons-sur-Lussan,"7"
"91","91099","91820",Boutigny-sur-Essonne,"2"
"95","95424","95370",Montigny-lÃ¨s-Cormeilles,"2"
"13","13116","13670",VerquiÃ¨res,"5"
"2","2138","2200",Buzancy,"7"
"30","30106","30170",Durfort-et-Saint-Martin-de-Sossenac,"7"
"61","61006","61200",Argentan,"2"
"95","95371","95670",Marly-la-Ville,"2"
"53","53152","53170",Meslay-du-Maine,"5"
"38","38520","38730",Valencogne,"6"
"69","69141","69440",Mornant,"2"
"38","38291","38260",Pajay,"7"
"69","69243","69170",Tarare,"2"
"95","95257","95530",La Frette-sur-Seine,"2"
"26","26203","26230",Montjoyer,"6"
"78","78466","78630",Orgeval,"2"
"60","60360","60140",Liancourt,"4"
"81","81289","81580",Soual,"6"
"38","38380","38690",Saint-Didier-de-Bizonnes,"7"
"77","77146","77183",Croissy-Beaubourg,"2"
"2","2429","2860",Lierval,"7"
"77","77350","77330",Ozoir-la-FerriÃ¨re,"2"
"26","26202","26220",Montjoux,"7"
"26","26268","26160",Rochebaudin,"7"
"26","26373","26220",Vesc,"7"
"47","47252","47110",Sainte-Livrade-sur-Lot,"5"
"2","2047","2000",Barenton-Cel,"7"
"69","69136","69700",Montagny,"2"
"2","2282","2840",Eppes,"7"
"2","2318","2670",Folembray,"7"
"2","2705","2150",La Selve,"7"
"29","29247","29170",Saint-Evarzec,"3"
"95","95176","95240",Cormeilles-en-Parisis,"2"
"77","77055","77177",Brou-sur-Chantereine,"2"
"76","76305","76700",Gonfreville-l'Orcher,"2"
"2","2121","2210",Breny,"7"
"71","71512","71240",Sennecey-le-Grand,"6"
"77","77438","77400",Saint-Thibault-des-Vignes,"2"
"2","2407","2000",Laniscourt,"7"
"2","2489","2000",Molinchart,"7"
"2","2154","2200",Chacrise,"7"
"2","2210","2370",CondÃ©-sur-Aisne,"7"
"47","47027","47300",Bias,"3"
"2","2218","2840",Coucy-lÃ¨s-Eppes,"7"
"2","2254","2600",Cutry,"7"
"10","10297","10150",Pont-Sainte-Marie,"4"
"42","42198","42370",Saint-Alban-les-Eaux,"7"
"10","10362","10300",Sainte-Savine,"3"
"2","2761","2190",Variscourt,"6"
"13","13068","13520",Paradou,"2"
"26","26352","26160",La Touche,"7"
"26","26334","26160",Salettes,"7"
"26","26251","26160",Portes-en-Valdaine,"7"
"2","2267","2600",Dommiers,"7"
"2","2326","2290",Fontenoy,"7"
"2","2573","2860",Orgeval,"7"
"2","2727","2270",Sons-et-RonchÃ¨res,"7"
"2","2110","2220",Braine,"6"
"2","2152","2220",Cerseuil,"7"
"2","2529","2270",Mortiers,"7"
"2","2797","2160",Viel-Arcy,"7"
"78","78267","78440",Gargenville,"2"
"2","2191","2000",Chivy-lÃ¨s-Etouvelles,"7"
"60","60103","60510",Bresles,"6"
"2","2195","2220",Ciry-Salsogne,"7"
"10","10321","10440",La RiviÃ¨re-de-Corps,"7"
"2","2663","2200",RoziÃ¨res-sur-Crise,"7"
"7","7008","7210",Alissas,"6"
"2","2765","2000",Vaucelles-et-Beffecourt,"7"
"2","2503","2390",Mont-d'Origny,"7"
"2","2177","2860",ChÃ©rÃªt,"7"
"2","2580","2210",Oulchy-le-ChÃ¢teau,"6"
"2","2730","2160",Soupir,"6"
"95","95019","95400",Arnouville,"2"
"10","10357","10410",Saint-Parres-aux-Tertres,"3"
"26","26276","26770",Roche-Saint-Secret-BÃ©conne,"7"
"81","81223","81240",Le Rialet,"7"
"2","2536","2200",Nampteuil-sous-Muret,"7"
"26","26249","26160",Pont-de-Barret,"7"
"26","26272","26160",Rochefort-en-Valdaine,"7"
"63","63026","63970",Aydat,"7"
"60","60462","60430",Noailles,"3"
"2","2294","2000",Etouvelles,"7"
"78","78502","78560",Le Port-Marly,"2"
"2","2471","2860",Martigny-Courpierre,"7"
"2","2672","2290",Saint-Bandry,"7"
"27","27469","27340",Pont-de-l'Arche,"4"
"29","29124","29260",Lesneven,"2"
"2","2501","2860",MontchÃ¢lons,"7"
"60","60508","60700",Pontpoint,"4"
"60","60223","60190",EstrÃ©es-Saint-Denis,"2"
"2","2821","2870",Vivaise,"7"
"95","95351","95380",Louvres,"2"
"27","27299","27930",Gravigny,"2"
"2","2540","2400",Nesles-la-Montagne,"7"
"2","2533","2210",Muret-et-Crouttes,"7"
"37","37130","37240",Ligueil,"6"
"42","42094","42110",Feurs,"4"
"2","2587","2840",Parfondru,"7"
"2","2741","2390",Thenelles,"7"
"42","42167","42410",Pavezin,"7"
"2","2682","2220",Saint-Mard,"7"
"53","53007","53210",ArgentrÃ©,"6"
"2","2612","2160",Pont-Arcy,"7"
"30","30082","30870",Clarensac,"2"
"27","27103","27310",Bourg-Achard,"3"
"61","61143","61250",Damigny,"6"
"30","30155","30129",Manduel,"2"
"5","5179","5400",Veynes,"7"
"2","2098","2400",Bonneil,"7"
"42","42119","42130",Leigneux,"7"
"60","60509","60700",Pont-Sainte-Maxence,"2"
"60","60575","60730",Sainte-GeneviÃ¨ve,"2"
"27","27229","27000",Evreux,"2"
"42","42252","42130",Saint-Laurent-Rochefort,"7"
"30","30041","30700",Blauzac,"6"
"42","42051","42410",La Chapelle-Villars,"6"
"30","30212","30210",Remoulins,"2"
"38","38396","38350",Saint-HonorÃ©,"7"
"78","78118","78200",Buchelay,"2"
"42","42320","42320",Valfleury,"7"
"30","30013","30210",Argilliers,"7"
"27","27458","27590",PÃƒÂ®tres,"7"
"38","38399","38440",Saint-Jean-de-Bournay,"2"
"78","78217","78680",EpÃ´ne,"2"
"30","30333","30620",Uchaud,"2"
"41","41157","41230",Mur-de-Sologne,"6"
"42","42036","42800",Chagnon,"6"
"42","42338","42720",Vougy,"7"
"18","18197","18200",Saint-Amand-Montrond,"3"
"60","60313","60370",Hermes,"3"
"42","42307","42800",Tartaras,"5"
"95","95052","95260",Beaumont-sur-Oise,"2"
"52","52269","52200",Langres,"4"
"42","42322","42131",La Valla-en-Gier,"6"
"41","41242","41130",Selles-sur-Cher,"3"
"30","30347","30600",Vestric-et-Candiac,"3"
"42","42133","42140",Marcenod,"7"
"95","95039","95430",Auvers-sur-Oise,"2"
"42","42014","42670",Belleroche,"7"
"60","60581","60130",Saint-Just-en-ChaussÃ©e,"3"
"60","60450","60530",Neuilly-en-Thelle,"2"
"42","42181","42630",RÃ©gny,"6"
"35","35343","35320",Tresboeuf,"7"
"42","42248","42430",Saint-Just-en-Chevalet,"7"
"71","71070","71390",Buxy,"6"
"42","42166","42120",Parigny,"5"
"31","31152","31230",Coueilles,"7"
"42","42007","42460",Arcinges,"7"
"42","42288","42130",Saint-Sixte,"7"
"78","78465","78910",Orgerus,"2"
"42","42064","42410",Chuyer,"6"
"42","42326","42520",VÃ©ranne,"6"
"42","42283","42800",Saint-Romain-en-Jarez,"7"
"35","35095","35120",Dol-de-Bretagne,"2"
"42","42078","42310",Le Crozet,"7"
"42","42068","42840",Combre,"7"
"42","42161","42120",Notre-Dame-de-Boisset,"7"
"42","42333","42460",Villers,"7"
"42","42079","42460",Cuinzier,"7"
"42","42112","42460",Jarnosse,"7"
"78","78382","78780",Maurecourt,"2"
"35","35012","35470",Bain-de-Bretagne,"2"
"78","78123","78955",CarriÃ¨res-sous-Poissy,"2"
"42","42035","42130",Cezay,"7"
"42","42220","42640",Saint-Forgeux-Lespinasse,"7"
"42","42191","42520",Roisey,"6"
"42","42048","42190",Chandon,"7"
"42","42300","42460",Sevelinges,"6"
"30","30346","30210",Vers-Pont-du-Gard,"6"
"42","42152","42720",Nandax,"7"
"42","42074","42460",Coutouvre,"7"
"78","78367","78750",Mareil-Marly,"2"
"30","30174","30700",Montaren-et-Saint-MÃ©diers,"6"
"42","42077","42540",Croizet-sur-Gand,"7"
"42","42234","42570",Saint-HÃ©and,"7"
"42","42335","42140",Viricelles,"7"
"42","42261","42110",Saint-Martin-Lestra,"7"
"42","42230","42260",Saint-Germain-Laval,"6"
"81","81109","81440",JonquiÃ¨res,"7"
"42","42049","42310",Changy,"7"
"42","42113","42110",Jas,"6"
"42","42033","42460",Le Cergne,"7"
"42","42148","42360",Montchal,"7"
"42","42193","42810",Rozier-en-Donzy,"7"
"42","42025","42460",Boyer,"7"
"78","78089","78270",BonniÃ¨res-sur-Seine,"2"
"42","42104","42460",La Gresle,"7"
"89","89013","89380",Appoigny,"5"
"78","78517","78120",Rambouillet,"2"
"42","42160","42260",Nollieux,"7"
"30","30127","30330",Gaujac,"5"
"42","42243","42260",Saint-Julien-d'Oddes,"7"
"27","27116","27800",Brionne,"4"
"42","42063","42114",Chirassimont,"7"
"42","42289","42470",Saint-Symphorien-de-Lay,"7"
"2","2338","2270",Froidmont-Cohartille,"7"
"78","78160","78460",Chevreuse,"2"
"42","42098","42470",Fourneaux,"7"
"2","2472","2820",Mauregny-en-Haye,"7"
"42","42096","42140",FontanÃ¨s,"5"
"42","42062","42140",ChevriÃ¨res,"7"
"77","77171","77450",Esbly,"2"
"42","42118","42470",Lay,"7"
"30","30236","30460",Saint-Bonnet-de-Salendrinque,"7"
"42","42100","42140",La Gimond,"7"
"42","42214","42210",Saint-Cyr-les-Vignes,"5"
"42","42264","42330",Saint-MÃ©dard-en-Forez,"7"
"30","30196","30330",Le Pin,"7"
"89","89206","89300",Joigny,"4"
"42","42138","42140",Maringes,"7"
"42","42319","42110",Valeille,"7"
"42","42296","42110",Salt-en-Donzy,"7"
"78","78486","78610",Le Perray-en-Yvelines,"2"
"42","42090","42360",Essertines-en-Donzy,"7"
"42","42073","42360",Cottance,"7"
"42","42065","42110",Civens,"7"
"30","30071","30350",Cassagnoles,"7"
"30","30099","30170",Cros,"7"
"42","42297","42110",Salvizinet,"6"
"30","30172","30170",Monoblet,"7"
"87","87014","87250",Bessines-sur-Gartempe,"4"
"77","77132","77700",Coupvray,"2"
"2","2261","2270",Dercy,"7"
"36","36018","36300",Le Blanc,"5"
"11","11195","11400",Laurabuc,"7"
"39","39154","39130",Clairvaux-les-Lacs,"3"
"60","60104","60120",Breteuil,"3"
"60","60446","60440",Nanteuil-le-Haudouin,"4"
"30","30307","30110",Les Salles-du-Gardon,"5"
"60","60106","60840",Breuil-le-Sec,"3"
"30","30158","30360",Martignargues,"7"
"2","2046","2000",Barenton-Bugny,"7"
"2","2827","2250",Voyenne,"7"
"91","91600","91450",Soisy-sur-Seine,"2"
"30","30146","30350",LÃ©dignan,"7"
"30","30252","30140",Saint-FÃ©lix-de-PalliÃ¨res,"7"
"30","30246","30460",Sainte-Croix-de-Caderle,"7"
"4","4204","4330",Senez,"7"
"58","58159","58800",Marigny-sur-Yonne,"7"
